 -0.018220, -0.032919,  0.006787
 -0.011402, -0.034039,  0.005489
 -0.003996, -0.034885,  0.004958
  0.003551, -0.034665,  0.004885
  0.011138, -0.034051,  0.005765
  0.017839, -0.033001,  0.007002
 -0.026058, -0.025928,  0.005964
 -0.019862, -0.028060,  0.004369
 -0.012068, -0.028194,  0.002188
 -0.004327, -0.028206,  0.001406
  0.003797, -0.028062,  0.001518
  0.012051, -0.028274,  0.002752
  0.019782, -0.027895,  0.004848
  0.026168, -0.025791,  0.006636
 -0.032866, -0.017807,  0.006688
 -0.028134, -0.019751,  0.004362
 -0.020070, -0.020096,  0.001337
 -0.011897, -0.019690,  0.000402
 -0.004051, -0.020047,  0.000359
  0.003918, -0.020028,  0.000338
  0.011930, -0.019767,  0.000540
  0.020054, -0.020083,  0.001831
  0.027966, -0.019784,  0.004895
  0.033180, -0.018015,  0.006879
 -0.034072, -0.011422,  0.005731
 -0.028197, -0.012118,  0.002198
 -0.019570, -0.011759,  0.000550
 -0.012013, -0.011965,  0.000393
 -0.004077, -0.012010,  0.000624
  0.004168, -0.011980,  0.000541
  0.012114, -0.012005,  0.000391
  0.019718, -0.011844,  0.000686
  0.028214, -0.012125,  0.002758
  0.034536, -0.011469,  0.006148
 -0.034920, -0.004193,  0.005133
 -0.028180, -0.004336,  0.001395
 -0.020157, -0.003884,  0.000698
 -0.011952, -0.004007,  0.000626
 -0.004036, -0.003932,  0.000808
  0.004302, -0.003966,  0.000694
  0.011956, -0.004001,  0.000605
  0.020344, -0.003901,  0.000697
  0.028127, -0.004342,  0.001837
  0.035186, -0.004214,  0.005519
 -0.035259,  0.003560,  0.005583
 -0.027919,  0.003814,  0.001802
 -0.020136,  0.003815,  0.000856
 -0.011996,  0.003991,  0.000888
 -0.004109,  0.004145,  0.000941
  0.004359,  0.004047,  0.000802
  0.011962,  0.004009,  0.000886
  0.020388,  0.003874,  0.000882
  0.028190,  0.003808,  0.001407
  0.035295,  0.003459,  0.005361
 -0.034556,  0.011393,  0.006179
 -0.028214,  0.012125,  0.002758
 -0.019611,  0.011779,  0.001071
 -0.011990,  0.011984,  0.001106
 -0.004103,  0.012141,  0.001106
  0.004255,  0.012003,  0.000951
  0.012101,  0.012003,  0.001112
  0.019761,  0.011777,  0.000997
  0.028197,  0.012118,  0.002198
  0.034113,  0.011177,  0.005806
 -0.033180,  0.018015,  0.006879
 -0.027966,  0.019784,  0.004895
 -0.019967,  0.020045,  0.001922
 -0.011816,  0.019683,  0.001206
 -0.004086,  0.020053,  0.001244
  0.004007,  0.019891,  0.001155
  0.011960,  0.019542,  0.001096
  0.019803,  0.019655,  0.001401
  0.028134,  0.019751,  0.004362
  0.032504,  0.016901,  0.006650
 -0.026168,  0.025791,  0.006636
 -0.019782,  0.027895,  0.004848
 -0.012058,  0.028269,  0.002771
 -0.004306,  0.028123,  0.001854
  0.003764,  0.028002,  0.001517
  0.011961,  0.028035,  0.002195
  0.019787,  0.027764,  0.004367
  0.025654,  0.025112,  0.005928
 -0.017839,  0.033001,  0.007002
 -0.011339,  0.034050,  0.005923
 -0.004038,  0.034767,  0.005257
  0.003544,  0.034608,  0.004905
  0.011274,  0.034018,  0.005493
  0.017833,  0.031897,  0.006676
 -0.009805, -0.040342,  0.014737
 -0.003704, -0.040763,  0.013713
  0.003500, -0.040780,  0.013732
  0.009919, -0.040338,  0.014817
 -0.024910, -0.032704,  0.013993
 -0.019658, -0.034786,  0.012499
 -0.012401, -0.037537,  0.011898
 -0.004466, -0.038744,  0.011244
  0.004331, -0.038751,  0.011250
  0.012414, -0.037554,  0.011879
  0.019729, -0.034750,  0.012507
  0.024840, -0.032755,  0.013978
 -0.032755, -0.024840,  0.013978
 -0.028301, -0.027543,  0.012188
 -0.022712, -0.030985,  0.010299
  0.022586, -0.030980,  0.010157
  0.028574, -0.027875,  0.012132
  0.032722, -0.024858,  0.013887
 -0.034387, -0.019567,  0.012426
 -0.030847, -0.022467,  0.010083
  0.031033, -0.022784,  0.010001
  0.034927, -0.019903,  0.012256
 -0.040338, -0.009919,  0.014817
 -0.037304, -0.012075,  0.011893
  0.037529, -0.012478,  0.011644
  0.040305, -0.010024,  0.014615
 -0.040745, -0.003535,  0.013763
 -0.038591, -0.004395,  0.011479
  0.038815, -0.004264,  0.010834
  0.040757, -0.003881,  0.013545
 -0.040743,  0.003048,  0.013652
 -0.038651,  0.003888,  0.010956
  0.038485,  0.003851,  0.011136
  0.040754,  0.002764,  0.013511
 -0.040305,  0.010024,  0.014615
 -0.037864,  0.011966,  0.011663
  0.037376,  0.011815,  0.011770
  0.040318,  0.009891,  0.014635
 -0.034927,  0.019903,  0.012256
 -0.031033,  0.022784,  0.010001
  0.030847,  0.022467,  0.010083
  0.034360,  0.019473,  0.012421
 -0.032722,  0.024858,  0.013887
 -0.028574,  0.027875,  0.012132
 -0.022586,  0.030980,  0.010157
  0.022712,  0.030986,  0.010299
  0.028134,  0.027247,  0.012175
  0.032755,  0.024840,  0.013978
 -0.024840,  0.032755,  0.013978
 -0.019729,  0.034750,  0.012507
 -0.012414,  0.037554,  0.011879
 -0.004411,  0.038742,  0.011254
  0.004384,  0.038754,  0.011240
  0.012335,  0.037317,  0.011900
  0.019231,  0.034244,  0.012465
  0.024910,  0.032704,  0.013993
 -0.009919,  0.040337,  0.014817
 -0.003626,  0.040770,  0.013723
  0.003576,  0.040773,  0.013723
  0.009805,  0.040342,  0.014737
 -0.010179, -0.040592,  0.020853
 -0.003237, -0.041093,  0.020525
  0.003250, -0.041071,  0.020504
  0.010207, -0.040586,  0.020845
 -0.025256, -0.032988,  0.020690
 -0.020116, -0.035529,  0.020315
 -0.012628, -0.038543,  0.020147
 -0.005496, -0.039674,  0.019864
  0.005522, -0.039671,  0.019865
  0.012657, -0.038533,  0.020152
  0.020140, -0.035516,  0.020317
  0.025325, -0.032991,  0.020711
 -0.033018, -0.025331,  0.019599
 -0.027539, -0.029909,  0.019988
  0.027494, -0.030092,  0.020085
  0.032995, -0.025325,  0.018432
 -0.035387, -0.020199,  0.018897
  0.035794, -0.020198,  0.019040
 -0.040522, -0.010611,  0.020294
 -0.038487, -0.012384,  0.018554
  0.038348, -0.012905,  0.019101
  0.040536, -0.010477,  0.018941
 -0.041078, -0.003210,  0.019398
 -0.039652, -0.005582,  0.017952
  0.039670, -0.005493,  0.019159
  0.041117, -0.003679,  0.018722
 -0.041064,  0.002791,  0.018594
 -0.039674,  0.005424,  0.017938
  0.039652,  0.005582,  0.017952
  0.040891,  0.002739,  0.018633
 -0.040536,  0.010477,  0.018941
 -0.038748,  0.012398,  0.018790
  0.038457,  0.012218,  0.018542
  0.040557,  0.010402,  0.019278
 -0.035795,  0.020198,  0.019040
  0.035155,  0.020048,  0.018874
 -0.032995,  0.025325,  0.018432
 -0.027494,  0.030092,  0.020085
  0.027546,  0.029857,  0.019983
  0.033018,  0.025330,  0.019599
 -0.025325,  0.032990,  0.020711
 -0.020140,  0.035516,  0.020317
 -0.012657,  0.038533,  0.020152
 -0.005522,  0.039671,  0.019865
  0.005496,  0.039674,  0.019864
  0.012628,  0.038543,  0.020147
  0.020127,  0.035497,  0.020312
  0.025256,  0.032988,  0.020690
 -0.010207,  0.040586,  0.020845
 -0.003257,  0.041071,  0.020511
  0.003229,  0.041093,  0.020517
  0.010179,  0.040592,  0.020853
 -0.010222, -0.040577,  0.028488
 -0.003273, -0.041127,  0.028357
  0.003306, -0.041095,  0.028330
  0.010160, -0.040596,  0.028488
 -0.025262, -0.032995,  0.028473
 -0.020121, -0.035578,  0.028227
 -0.012646, -0.038573,  0.028135
 -0.005497, -0.039675,  0.028000
  0.005518, -0.039672,  0.028000
  0.012701, -0.038556,  0.028135
  0.020145, -0.035565,  0.028227
  0.025330, -0.032995,  0.028486
 -0.033047, -0.025335,  0.028449
 -0.027414, -0.030126,  0.028172
  0.027413, -0.030205,  0.028185
  0.033025, -0.025364,  0.028449
 -0.035640, -0.020205,  0.028221
  0.035554, -0.020259,  0.028210
 -0.040466, -0.010825,  0.028292
 -0.038601, -0.012347,  0.028175
  0.038597, -0.012414,  0.028175
  0.040605, -0.010306,  0.028292
 -0.041184, -0.003360,  0.028284
 -0.039615, -0.005949,  0.027949
  0.039674, -0.005499,  0.027949
  0.040970, -0.003369,  0.028369
 -0.041025,  0.002558,  0.028315
 -0.039674,  0.005499,  0.027949
  0.039615,  0.005949,  0.027949
  0.041188,  0.002563,  0.028250
 -0.040605,  0.010306,  0.028292
 -0.038597,  0.012414,  0.028175
  0.038601,  0.012347,  0.028175
  0.040466,  0.010825,  0.028292
 -0.035554,  0.020259,  0.028210
  0.035640,  0.020205,  0.028221
 -0.033025,  0.025363,  0.028449
 -0.027413,  0.030205,  0.028185
  0.027414,  0.030125,  0.028172
  0.033047,  0.025335,  0.028449
 -0.025330,  0.032995,  0.028486
 -0.020145,  0.035565,  0.028227
 -0.012701,  0.038556,  0.028135
 -0.005518,  0.039672,  0.028000
  0.005497,  0.039675,  0.028000
  0.012646,  0.038573,  0.028135
  0.020121,  0.035578,  0.028227
  0.025262,  0.032995,  0.028473
 -0.010160,  0.040596,  0.028488
 -0.003306,  0.041095,  0.028330
  0.003273,  0.041127,  0.028357
  0.010222,  0.040577,  0.028488
 -0.010166, -0.040590,  0.036479
 -0.003289, -0.041125,  0.036357
  0.003317, -0.041094,  0.036311
  0.010118, -0.040601,  0.036486
 -0.025262, -0.032995,  0.036473
 -0.020123, -0.035574,  0.036215
 -0.012637, -0.038591,  0.036126
 -0.005497, -0.039675,  0.036000
  0.005518, -0.039672,  0.036000
  0.012711, -0.038552,  0.036118
  0.020141, -0.035564,  0.036215
  0.025330, -0.032995,  0.036486
 -0.033047, -0.025335,  0.036410
 -0.027408, -0.030129,  0.036144
  0.027407, -0.030205,  0.036175
  0.033025, -0.025364,  0.036410
 -0.035625, -0.020214,  0.036141
  0.035558, -0.020237,  0.036131
 -0.040544, -0.010543,  0.036059
 -0.038723, -0.012336,  0.036150
  0.038565, -0.012507,  0.036111
  0.040633, -0.010093,  0.036167
 -0.041170, -0.003473,  0.036200
 -0.039615, -0.005949,  0.035914
  0.039674, -0.005499,  0.035914
  0.040970, -0.003519,  0.036301
 -0.041026,  0.002660,  0.036253
 -0.039674,  0.005499,  0.035914
  0.039615,  0.005949,  0.035914
  0.041177,  0.002650,  0.036178
 -0.040633,  0.010093,  0.036167
 -0.038565,  0.012507,  0.036111
  0.038723,  0.012336,  0.036150
  0.040544,  0.010543,  0.036059
 -0.035558,  0.020237,  0.036131
  0.035625,  0.020214,  0.036141
 -0.033025,  0.025363,  0.036410
 -0.027407,  0.030205,  0.036175
  0.027408,  0.030129,  0.036144
  0.033047,  0.025335,  0.036410
 -0.025330,  0.032995,  0.036486
 -0.020141,  0.035564,  0.036215
 -0.012711,  0.038552,  0.036118
 -0.005518,  0.039672,  0.036000
  0.005497,  0.039675,  0.036000
  0.012637,  0.038591,  0.036126
  0.020123,  0.035574,  0.036215
  0.025262,  0.032995,  0.036473
 -0.010118,  0.040601,  0.036486
 -0.003317,  0.041094,  0.036311
  0.003289,  0.041125,  0.036357
  0.010166,  0.040590,  0.036479
 -0.010154, -0.040593,  0.044500
 -0.003306, -0.041123,  0.044356
  0.003338, -0.041092,  0.044300
  0.010088, -0.040605,  0.044467
 -0.025262, -0.032995,  0.044473
 -0.020124, -0.035571,  0.044204
 -0.012685, -0.038582,  0.044092
 -0.005549, -0.039668,  0.044028
  0.005518, -0.039672,  0.044000
  0.012720, -0.038548,  0.044102
  0.020137, -0.035564,  0.044204
  0.025330, -0.032995,  0.044486
 -0.033047, -0.025335,  0.044372
 -0.027408, -0.030124,  0.044110
  0.027406, -0.030202,  0.044169
  0.033025, -0.025364,  0.044372
 -0.035603, -0.020220,  0.044049
  0.035550, -0.020221,  0.044042
 -0.040571, -0.010460,  0.044189
 -0.038698, -0.012531,  0.043935
  0.038530, -0.012582,  0.044000
  0.040656, -0.009915,  0.043980
 -0.041159, -0.003580,  0.044152
 -0.039586, -0.006166,  0.044055
  0.039674, -0.005499,  0.043878
  0.040949, -0.003691,  0.044237
 -0.041008,  0.002810,  0.044197
 -0.039674,  0.005499,  0.043878
  0.039586,  0.006166,  0.044055
  0.041168,  0.002738,  0.044132
 -0.040656,  0.009915,  0.043980
 -0.038530,  0.012582,  0.044000
  0.038698,  0.012531,  0.043935
  0.040571,  0.010460,  0.044189
 -0.035550,  0.020221,  0.044042
  0.035603,  0.020220,  0.044049
 -0.033025,  0.025363,  0.044372
 -0.027406,  0.030202,  0.044169
  0.027408,  0.030123,  0.044110
  0.033047,  0.025335,  0.044372
 -0.025330,  0.032995,  0.044486
 -0.020137,  0.035564,  0.044204
 -0.012720,  0.038548,  0.044102
 -0.005518,  0.039672,  0.044000
  0.005549,  0.039668,  0.044028
  0.012685,  0.038582,  0.044092
  0.020124,  0.035571,  0.044204
  0.025262,  0.032995,  0.044473
 -0.010088,  0.040605,  0.044467
 -0.003338,  0.041092,  0.044300
  0.003306,  0.041123,  0.044356
  0.010154,  0.040593,  0.044500
 -0.010154, -0.040593,  0.052500
 -0.003322, -0.041121,  0.052355
  0.003410, -0.041107,  0.052274
  0.010154, -0.040593,  0.052500
 -0.025262, -0.032995,  0.052473
 -0.020126, -0.035567,  0.052192
 -0.012725, -0.038572,  0.052104
 -0.005560, -0.039666,  0.051957
  0.005448, -0.039681,  0.052002
  0.012729, -0.038544,  0.052085
  0.020133, -0.035564,  0.052192
  0.025330, -0.032995,  0.052486
 -0.033047, -0.025335,  0.052333
 -0.027414, -0.030111,  0.052090
  0.027401, -0.030201,  0.052161
  0.033025, -0.025364,  0.052333
 -0.035593, -0.020183,  0.052011
  0.035511, -0.020236,  0.052004
 -0.040571, -0.010460,  0.052150
 -0.038630, -0.012831,  0.051984
  0.038481, -0.012686,  0.051993
  0.040571, -0.010460,  0.052058
 -0.041143, -0.003703,  0.052079
 -0.039582, -0.006198,  0.051800
  0.039740, -0.005000,  0.051893
  0.041037, -0.004333,  0.052132
 -0.041074,  0.003328,  0.052108
 -0.039740,  0.005000,  0.051893
  0.039582,  0.006198,  0.051800
  0.041156,  0.002832,  0.052068
 -0.040571,  0.010460,  0.052058
 -0.038481,  0.012686,  0.051993
  0.038630,  0.012831,  0.051984
  0.040571,  0.010460,  0.052150
 -0.035511,  0.020235,  0.052004
  0.035593,  0.020183,  0.052011
 -0.033025,  0.025363,  0.052333
 -0.027401,  0.030201,  0.052160
  0.027414,  0.030110,  0.052090
  0.033047,  0.025335,  0.052333
 -0.025330,  0.032995,  0.052486
 -0.020133,  0.035564,  0.052192
 -0.012729,  0.038544,  0.052085
 -0.005448,  0.039681,  0.052002
  0.005560,  0.039666,  0.051957
  0.012725,  0.038572,  0.052104
  0.020126,  0.035567,  0.052192
  0.025262,  0.032995,  0.052473
 -0.010154,  0.040593,  0.052500
 -0.003410,  0.041107,  0.052274
  0.003322,  0.041121,  0.052355
  0.010154,  0.040593,  0.052500
 -0.010154, -0.040593,  0.060500
 -0.003339, -0.041119,  0.060354
  0.003394, -0.041111,  0.060281
  0.010154, -0.040593,  0.060500
 -0.025216, -0.033036,  0.060452
 -0.020083, -0.035583,  0.060181
 -0.012738, -0.038566,  0.060104
 -0.005536, -0.039669,  0.059917
  0.005461, -0.039679,  0.059946
  0.012739, -0.038540,  0.060068
  0.020130, -0.035563,  0.060180
  0.025382, -0.032958,  0.060464
 -0.033296, -0.025010,  0.060199
 -0.027410, -0.030110,  0.060083
  0.027327, -0.030232,  0.060159
  0.032776, -0.025689,  0.060199
 -0.035738, -0.019802,  0.060051
  0.035493, -0.020234,  0.060037
 -0.040571, -0.010460,  0.060111
 -0.038588, -0.012911,  0.059938
  0.038444, -0.012783,  0.060074
  0.040571, -0.010460,  0.060020
 -0.041123, -0.003824,  0.060031
 -0.039619, -0.005916,  0.060039
  0.039711, -0.005220,  0.060004
  0.041072, -0.004211,  0.060155
 -0.041102,  0.003213,  0.060117
 -0.039711,  0.005220,  0.060004
  0.039619,  0.005916,  0.060039
  0.041141,  0.002917,  0.060022
 -0.040571,  0.010460,  0.060020
 -0.038444,  0.012783,  0.060074
  0.038588,  0.012911,  0.059938
  0.040571,  0.010460,  0.060111
 -0.035493,  0.020234,  0.060037
  0.035738,  0.019802,  0.060051
 -0.032775,  0.025689,  0.060199
 -0.027327,  0.030232,  0.060159
  0.027410,  0.030110,  0.060083
  0.033297,  0.025009,  0.060199
 -0.025382,  0.032958,  0.060464
 -0.020130,  0.035563,  0.060180
 -0.012739,  0.038540,  0.060068
 -0.005461,  0.039679,  0.059946
  0.005536,  0.039669,  0.059917
  0.012738,  0.038566,  0.060104
  0.020083,  0.035582,  0.060181
  0.025216,  0.033035,  0.060452
 -0.010154,  0.040593,  0.060500
 -0.003394,  0.041111,  0.060281
  0.003339,  0.041119,  0.060354
  0.010154,  0.040593,  0.060500
 -0.010154, -0.040593,  0.068500
 -0.003355, -0.041116,  0.068354
  0.003378, -0.041113,  0.068280
  0.010154, -0.040593,  0.068500
 -0.025256, -0.033005,  0.068450
 -0.020117, -0.035574,  0.068172
 -0.012780, -0.038544,  0.068094
 -0.005512, -0.039673,  0.067857
  0.005490, -0.039676,  0.067887
  0.012739, -0.038542,  0.068044
  0.020100, -0.035586,  0.068162
  0.025317, -0.032971,  0.068468
 -0.033144, -0.025209,  0.068060
 -0.027417, -0.030106,  0.068048
  0.027380, -0.030163,  0.068178
  0.032875, -0.025402,  0.068037
 -0.035684, -0.020029,  0.067935
  0.035750, -0.019925,  0.067846
 -0.040571, -0.010460,  0.068072
 -0.038437, -0.013173,  0.067954
  0.038417, -0.012856,  0.068023
  0.040571, -0.010460,  0.067981
 -0.041108, -0.003937,  0.067947
 -0.039649, -0.005692,  0.067967
  0.039680, -0.005458,  0.067932
  0.041087, -0.004097,  0.068071
 -0.041114,  0.003126,  0.068044
 -0.039680,  0.005458,  0.067932
  0.039649,  0.005692,  0.067967
  0.041130,  0.003004,  0.067949
 -0.040571,  0.010460,  0.067981
 -0.038417,  0.012856,  0.068023
  0.038437,  0.013173,  0.067954
  0.040571,  0.010460,  0.068072
 -0.035750,  0.019925,  0.067846
  0.035684,  0.020029,  0.067935
 -0.032875,  0.025402,  0.068037
 -0.027380,  0.030162,  0.068178
  0.027417,  0.030106,  0.068048
  0.033144,  0.025209,  0.068060
 -0.025317,  0.032970,  0.068468
 -0.020100,  0.035586,  0.068162
 -0.012739,  0.038542,  0.068044
 -0.005490,  0.039676,  0.067887
  0.005512,  0.039673,  0.067857
  0.012780,  0.038544,  0.068094
  0.020117,  0.035574,  0.068172
  0.025256,  0.033005,  0.068450
 -0.010154,  0.040593,  0.068500
 -0.003378,  0.041113,  0.068280
  0.003355,  0.041116,  0.068354
  0.010154,  0.040593,  0.068500
 -0.010154, -0.040593,  0.076500
 -0.003372, -0.041114,  0.076353
  0.003361, -0.041116,  0.076280
  0.010154, -0.040593,  0.076500
 -0.025299, -0.032978,  0.076431
 -0.020103, -0.035585,  0.076189
 -0.012750, -0.038543,  0.076074
 -0.005493, -0.039675,  0.075850
  0.005510, -0.039673,  0.075880
  0.012781, -0.038541,  0.076047
  0.020117, -0.035576,  0.076169
  0.025269, -0.032995,  0.076434
 -0.032934, -0.025326,  0.075988
 -0.027395, -0.030143,  0.076007
  0.027421, -0.030103,  0.076127
  0.033081, -0.025291,  0.075920
 -0.035758, -0.019926,  0.076061
  0.035705, -0.020029,  0.075855
 -0.040571, -0.010460,  0.076034
 -0.038414, -0.012965,  0.075666
  0.038404, -0.013193,  0.075936
  0.040571, -0.010460,  0.075942
 -0.041093, -0.004051,  0.075863
 -0.039675, -0.005495,  0.075724
  0.039654, -0.005654,  0.075689
  0.041102, -0.003984,  0.075987
 -0.041125,  0.003040,  0.075971
 -0.039654,  0.005654,  0.075689
  0.039675,  0.005495,  0.075724
  0.041118,  0.003091,  0.075876
 -0.040571,  0.010460,  0.075942
 -0.038404,  0.013193,  0.075936
  0.038414,  0.012965,  0.075666
  0.040571,  0.010460,  0.076034
 -0.035705,  0.020029,  0.075855
  0.035758,  0.019926,  0.076061
 -0.033081,  0.025290,  0.075920
 -0.027421,  0.030103,  0.076127
  0.027395,  0.030142,  0.076007
  0.032934,  0.025325,  0.075988
 -0.025270,  0.032994,  0.076434
 -0.020117,  0.035576,  0.076169
 -0.012781,  0.038541,  0.076047
 -0.005510,  0.039673,  0.075880
  0.005493,  0.039675,  0.075850
  0.012750,  0.038543,  0.076074
  0.020103,  0.035584,  0.076189
  0.025299,  0.032978,  0.076431
 -0.010154,  0.040593,  0.076500
 -0.003361,  0.041116,  0.076280
  0.003372,  0.041114,  0.076353
  0.010154,  0.040593,  0.076500
 -0.010154, -0.040593,  0.084500
 -0.003388, -0.041112,  0.084353
  0.003345, -0.041118,  0.084279
  0.010154, -0.040593,  0.084500
 -0.025368, -0.032969,  0.084451
 -0.020127, -0.035564,  0.084161
 -0.012740, -0.038540,  0.084061
 -0.005464, -0.039679,  0.083792
  0.005533, -0.039670,  0.083821
  0.012743, -0.038564,  0.084027
  0.020083, -0.035583,  0.084164
  0.025230, -0.033025,  0.084432
 -0.032823, -0.025627,  0.083873
 -0.027327, -0.030232,  0.084030
  0.027414, -0.030105,  0.084096
  0.033249, -0.025072,  0.083873
 -0.035495, -0.020219,  0.083856
  0.035746, -0.019775,  0.083823
 -0.040571, -0.010460,  0.083995
 -0.038432, -0.012805,  0.083746
  0.038577, -0.012958,  0.083923
  0.040571, -0.010460,  0.083903
 -0.041079, -0.004191,  0.083822
 -0.039710, -0.005225,  0.083760
  0.039622, -0.005899,  0.083726
  0.041121, -0.003871,  0.083945
 -0.041139,  0.002960,  0.083930
 -0.039622,  0.005899,  0.083726
  0.039710,  0.005225,  0.083760
  0.041107,  0.003205,  0.083836
 -0.040571,  0.010460,  0.083903
 -0.038577,  0.012958,  0.083923
  0.038432,  0.012805,  0.083746
  0.040571,  0.010460,  0.083995
 -0.035746,  0.019775,  0.083823
  0.035495,  0.020219,  0.083856
 -0.033249,  0.025071,  0.083873
 -0.027414,  0.030104,  0.084096
  0.027327,  0.030232,  0.084030
  0.032823,  0.025627,  0.083873
 -0.025230,  0.033024,  0.084432
 -0.020083,  0.035583,  0.084164
 -0.012743,  0.038564,  0.084027
 -0.005533,  0.039670,  0.083821
  0.005464,  0.039679,  0.083792
  0.012740,  0.038540,  0.084061
  0.020127,  0.035564,  0.084161
  0.025368,  0.032969,  0.084451
 -0.010154,  0.040593,  0.084500
 -0.003345,  0.041118,  0.084279
  0.003388,  0.041112,  0.084353
  0.010154,  0.040593,  0.084500
 -0.010154, -0.040593,  0.092500
 -0.003405, -0.041110,  0.092352
  0.003328, -0.041120,  0.092278
  0.010154, -0.040593,  0.092500
 -0.025355, -0.032977,  0.092416
 -0.020131, -0.035564,  0.092150
 -0.012731, -0.038544,  0.092044
 -0.005440, -0.039682,  0.091752
  0.005557, -0.039667,  0.091781
  0.012730, -0.038570,  0.092026
  0.020112, -0.035572,  0.092160
  0.025239, -0.033015,  0.092398
 -0.032896, -0.025532,  0.091409
 -0.027374, -0.030212,  0.092058
  0.027410, -0.030115,  0.092089
  0.033176, -0.025167,  0.091409
 -0.035517, -0.020220,  0.091894
  0.035629, -0.020085,  0.091955
 -0.040571, -0.010460,  0.091956
 -0.038483, -0.012689,  0.091827
  0.038612, -0.012852,  0.091886
  0.040571, -0.010460,  0.091865
 -0.041062, -0.004288,  0.091783
 -0.039743, -0.004981,  0.092001
  0.039588, -0.006156,  0.091966
  0.041134, -0.003746,  0.091907
 -0.041149,  0.002858,  0.091892
 -0.039588,  0.006156,  0.091966
  0.039743,  0.004981,  0.092001
  0.041095,  0.003272,  0.091798
 -0.040571,  0.010460,  0.091865
 -0.038612,  0.012852,  0.091886
  0.038483,  0.012689,  0.091827
  0.040571,  0.010460,  0.091956
 -0.035629,  0.020085,  0.091955
  0.035517,  0.020220,  0.091894
 -0.033176,  0.025167,  0.091409
 -0.027410,  0.030115,  0.092089
  0.027374,  0.030212,  0.092058
  0.032896,  0.025531,  0.091409
 -0.025239,  0.033014,  0.092398
 -0.020113,  0.035572,  0.092160
 -0.012730,  0.038570,  0.092026
 -0.005557,  0.039667,  0.091781
  0.005440,  0.039682,  0.091752
  0.012731,  0.038544,  0.092043
  0.020131,  0.035565,  0.092150
  0.025355,  0.032976,  0.092416
 -0.010154,  0.040593,  0.092500
 -0.003328,  0.041120,  0.092278
  0.003405,  0.041110,  0.092352
  0.010154,  0.040593,  0.092500
 -0.010112, -0.040600,  0.100530
 -0.003368, -0.041091,  0.100317
  0.003312, -0.041122,  0.100277
  0.010154, -0.040593,  0.100500
 -0.025330, -0.032995,  0.100479
 -0.020135, -0.035565,  0.100138
 -0.012721, -0.038547,  0.100028
 -0.005518, -0.039672,  0.099733
  0.005558, -0.039667,  0.099715
  0.012698, -0.038579,  0.100035
  0.020126, -0.035569,  0.100138
  0.025262, -0.032995,  0.100459
 -0.033025, -0.025364,  0.099643
 -0.027405, -0.030202,  0.100016
  0.027408, -0.030123,  0.100063
  0.033047, -0.025335,  0.099643
 -0.035553, -0.020206,  0.099817
  0.035591, -0.020231,  0.099815
 -0.040629, -0.010085,  0.100242
 -0.038524, -0.012597,  0.099775
  0.038675, -0.012631,  0.099892
  0.040571, -0.010460,  0.099826
 -0.040948, -0.003935,  0.099581
 -0.039674, -0.005499,  0.099859
  0.039581, -0.006211,  0.099660
  0.041153, -0.003626,  0.099812
 -0.041164,  0.002773,  0.099811
 -0.039581,  0.006211,  0.099660
  0.039674,  0.005499,  0.099859
  0.041005,  0.003036,  0.099633
 -0.040571,  0.010460,  0.099826
 -0.038675,  0.012631,  0.099892
  0.038524,  0.012597,  0.099775
  0.040629,  0.010085,  0.100242
 -0.035591,  0.020231,  0.099815
